Date,Province,Confirmed,Deaths
Jan-22,Alberta,0,0
Jan-22,British Columbia,0,0
Jan-22,Manitoba,0,0
Jan-22,New Brunswick,0,0
Jan-22,Newfoundland and Labrador,0,0
Jan-22,Nova Scotia,0,0
Jan-22,Ontario,0,0
Jan-22,Prince Edward Island,0,0
Jan-22,Quebec,0,0
Jan-22,Saskatchewan,0,0
Jan-22,Repartriated Canadians,0,0
Jan-22,Canada,0,0
Jan-23,Alberta,0,0
Jan-24,Alberta,0,0
Jan-25,Alberta,0,0
Jan-26,Alberta,0,0
Jan-27,Alberta,0,0
Jan-28,Alberta,0,0
Jan-29,Alberta,0,0
Jan-30,Alberta,0,0
Jan-31,Alberta,0,0
Feb-01,Alberta,0,0
Feb-02,Alberta,0,0
Feb-03,Alberta,0,0
Feb-04,Alberta,0,0
Feb-05,Alberta,0,0
Feb-06,Alberta,0,0
Feb-07,Alberta,0,0
Feb-08,Alberta,0,0
Feb-09,Alberta,0,0
Feb-10,Alberta,0,0
Feb-11,Alberta,0,0
Feb-12,Alberta,0,0
Feb-13,Alberta,0,0
Feb-14,Alberta,0,0
Feb-15,Alberta,0,0
Feb-16,Alberta,0,0
Feb-17,Alberta,0,0
Feb-18,Alberta,0,0
Feb-19,Alberta,0,0
Feb-20,Alberta,0,0
Feb-21,Alberta,0,0
Feb-22,Alberta,0,0
Feb-23,Alberta,0,0
Feb-24,Alberta,0,0
Feb-25,Alberta,0,0
Feb-26,Alberta,0,0
Feb-27,Alberta,0,0
Feb-28,Alberta,0,0
Feb-29,Alberta,0,0
Mar-01,Alberta,0,0
Mar-02,Alberta,0,0
Mar-03,Alberta,0,0
Mar-04,Alberta,0,0
Mar-05,Alberta,0,0
Mar-06,Alberta,1,0
Mar-07,Alberta,1,0
Mar-08,Alberta,2,0
Mar-09,Alberta,3,0
Mar-10,Alberta,0,0
Mar-11,Alberta,12,0
Mar-12,Alberta,0,0
Mar-13,Alberta,10,0
Mar-14,Alberta,0,0
Mar-15,Alberta,10,0
Mar-16,Alberta,17,0
Mar-17,Alberta,18,0
Mar-18,Alberta,23,0
Mar-19,Alberta,22,0
Mar-20,Alberta,27,1
Mar-21,Alberta,49,0
Mar-22,Alberta,64,0
Mar-23,Alberta,42,0
Mar-24,Alberta,58,0
Mar-25,Alberta,0,1
Mar-26,Alberta,128,0
Mar-27,Alberta,56,0
Mar-28,Alberta,0,0
Mar-29,Alberta,79,0
Mar-30,Alberta,40,1
Mar-31,Alberta,29,5
Apr-01,Alberta,64,1
Apr-02,Alberta,215,4
Apr-03,Alberta,0,0
Apr-04,Alberta,106,5
Apr-05,Alberta,106,2
Apr-06,Alberta,69,3
Apr-07,Alberta,123,1
Apr-08,Alberta,0,2
Apr-09,Alberta,50,3
Apr-10,Alberta,28,3
Apr-11,Alberta,116,8
Apr-12,Alberta,0,0
Apr-13,Alberta,165,6
Apr-14,Alberta,138,2
Apr-15,Alberta,0,0
Apr-16,Alberta,126,0
Apr-17,Alberta,401,2
Apr-18,Alberta,165,1
Apr-19,Alberta,241,0
Apr-20,Alberta,105,8
Apr-21,Alberta,187,2
Apr-22,Alberta,306,5
Apr-23,Alberta,319,2
Apr-24,Alberta,297,4
Apr-25,Alberta,216,1
Apr-26,Alberta,247,0
Apr-27,Alberta,216,2
Apr-28,Alberta,154,5
Apr-29,Alberta,315,7
Apr-30,Alberta,190,3
May-01,Alberta,218,2
May-02,Alberta,97,2
May-03,Alberta,96,1
May-04,Alberta,70,9
May-05,Alberta,57,2
May-06,Alberta,70,6
May-07,Alberta,54,2
May-08,Alberta,81,1
May-09,Alberta,59,1
May-10,Alberta,96,1
May-11,Alberta,47,0
May-12,Alberta,45,1
May-13,Alberta,62,2
May-14,Alberta,50,1
May-15,Alberta,58,4
May-16,Alberta,72,1
May-17,Alberta,57,1
May-18,Alberta,39,1
May-19,Alberta,33,0
May-20,Alberta,19,0
May-21,Alberta,33,4
May-22,Alberta,32,2
May-23,Alberta,18,1
May-24,Alberta,42,0
May-25,Alberta,19,3
May-26,Alberta,22,1
May-27,Alberta,25,2
May-28,Alberta,29,2
May-29,Alberta,24,0
May-30,Alberta,13,0
May-31,Alberta,18,0
Jun-01,Alberta,34,0
Jun-02,Alberta,13,0
Jun-03,Alberta,19,2
Jun-04,Alberta,15,1
Jun-05,Alberta,7,0
Jun-06,Alberta,40,0
Jun-07,Alberta,0,0
Jun-08,Alberta,64,3
Jun-09,Alberta,27,2
Jun-10,Alberta,47,0
Jun-11,Alberta,40,0
Jun-12,Alberta,30,0
Jun-13,Alberta,37,1
Jun-14,Alberta,50,0
Jun-15,Alberta,20,1
Jun-16,Alberta,29,0
Jun-17,Alberta,48,0
Jun-18,Alberta,49,1
Jun-19,Alberta,46,0
Jun-20,Alberta,48,0
Jun-21,Alberta,31,0
Jun-22,Alberta,32,1
Jun-23,Alberta,45,0
Jun-24,Alberta,44,0
Jun-25,Alberta,26,1
Jun-26,Alberta,37,0
Jun-27,Alberta,69,0
Jun-28,Alberta,39,0
Jun-29,Alberta,71,0
Jun-30,Alberta,41,0
Jul-01,Alberta,0,0
Jul-02,Alberta,94,1
Jul-03,Alberta,57,0
Jul-04,Alberta,0,0
Jul-05,Alberta,0,0
Jul-06,Alberta,130,0
Jul-07,Alberta,47,2
Jul-08,Alberta,46,1
Jul-09,Alberta,37,3
Jul-10,Alberta,77,0
Jul-11,Alberta,0,0
Jul-12,Alberta,0,0
Jul-13,Alberta,230,1
Jul-14,Alberta,86,2
Jul-15,Alberta,82,0
Jul-16,Alberta,120,2
Jul-17,Alberta,105,2
Jul-18,Alberta,0,0
Jul-19,Alberta,0,0
Jul-20,Alberta,368,3
Jul-21,Alberta,141,2
Jul-22,Alberta,0,0
Jul-23,Alberta,247,4
Jul-24,Alberta,111,2
Jul-25,Alberta,0,0
Jul-26,Alberta,0,0
Jul-27,Alberta,304,8
Jul-28,Alberta,80,1
Jul-29,Alberta,133,3
Jul-30,Alberta,113,5
Jul-31,Alberta,127,1
Aug-01,Alberta,0,0
Aug-02,Alberta,0,0
Aug-03,Alberta,0,0
Aug-04,Alberta,303,5
Aug-05,Alberta,94,2
Aug-06,Alberta,56,2
Aug-07,Alberta,134,3
Aug-08,Alberta,0,0
Aug-09,Alberta,0,0
Aug-10,Alberta,257,5
Aug-11,Alberta,85,3
Aug-12,Alberta,121,1
Aug-13,Alberta,76,3
Aug-14,Alberta,84,1
Aug-15,Alberta,0,0
Aug-16,Alberta,0,0
Aug-17,Alberta,0,0
Aug-18,Alberta,366,4
Aug-19,Alberta,82,2
Aug-20,Alberta,0,0
Aug-21,Alberta,247,3
Aug-22,Alberta,0,0
Aug-23,Alberta,0,0
Aug-24,Alberta,258,4
Aug-25,Alberta,77,1
Aug-26,Alberta,127,0
Aug-27,Alberta,108,2
Aug-28,Alberta,158,0
Aug-29,Alberta,0,0
Aug-30,Alberta,0,0
Aug-31,Alberta,426,2
Sep-01,Alberta,164,2
Sep-02,Alberta,114,1
Sep-03,Alberta,130,0
Sep-04,Alberta,164,0
Sep-05,Alberta,0,0
Sep-06,Alberta,0,0
Sep-07,Alberta,0,0
Sep-08,Alberta,619,5
Sep-09,Alberta,0,0
Sep-10,Alberta,211,6
Sep-11,Alberta,111,0
Sep-12,Alberta,0,0
Sep-13,Alberta,0,0
Sep-14,Alberta,418,1
Sep-15,Alberta,124,0
Sep-16,Alberta,171,0
Sep-17,Alberta,146,0
Sep-18,Alberta,107,1
Sep-19,Alberta,0,0
Sep-20,Alberta,0,0
Sep-21,Alberta,358,1
Sep-22,Alberta,150,2
Sep-23,Alberta,143,2
Sep-24,Alberta,158,1
Sep-25,Alberta,153,0
Sep-26,Alberta,0,0
Sep-27,Alberta,0,0
Sep-28,Alberta,406,4
Sep-29,Alberta,160,1
Sep-30,Alberta,153,1
Oct-01,Alberta,173,2
Oct-02,Alberta,122,3
Oct-03,Alberta,0,0
Oct-04,Alberta,0,0
Oct-05,Alberta,578,8
Oct-06,Alberta,276,1
Oct-07,Alberta,143,0
Oct-08,Alberta,364,2
Oct-09,Alberta,277,0
Oct-10,Alberta,0,0
Oct-11,Alberta,0,0
Oct-12,Alberta,0,0
Oct-13,Alberta,961,3
Oct-14,Alberta,243,1
Oct-15,Alberta,244,1
Oct-16,Alberta,332,0
Oct-17,Alberta,0,0
Oct-18,Alberta,0,0
Oct-19,Alberta,898,4
Oct-20,Alberta,323,1
Oct-21,Alberta,406,3
Oct-22,Alberta,427,0
Oct-23,Alberta,432,4
Oct-24,Alberta,0,0
Oct-25,Alberta,0,0
Oct-26,Alberta,1472,7
Oct-27,Alberta,422,2
Oct-28,Alberta,410,4
Oct-29,Alberta,477,5
Oct-30,Alberta,622,5
Oct-31,Alberta,0,0
Nov-01,Alberta,0,0
Nov-02,Alberta,0,0
Nov-03,Alberta,2268,15
Jan-23,British Columbia,0,0
Jan-24,British Columbia,0,0
Jan-25,British Columbia,0,0
Jan-26,British Columbia,0,0
Jan-27,British Columbia,0,0
Jan-28,British Columbia,1,0
Jan-29,British Columbia,0,0
Jan-30,British Columbia,0,0
Jan-31,British Columbia,0,0
Feb-01,British Columbia,0,0
Feb-02,British Columbia,0,0
Feb-03,British Columbia,0,0
Feb-04,British Columbia,0,0
Feb-05,British Columbia,1,0
Feb-06,British Columbia,0,0
Feb-07,British Columbia,2,0
Feb-08,British Columbia,0,0
Feb-09,British Columbia,0,0
Feb-10,British Columbia,0,0
Feb-11,British Columbia,0,0
Feb-12,British Columbia,0,0
Feb-13,British Columbia,0,0
Feb-14,British Columbia,0,0
Feb-15,British Columbia,0,0
Feb-16,British Columbia,0,0
Feb-17,British Columbia,1,0
Feb-18,British Columbia,0,0
Feb-19,British Columbia,0,0
Feb-20,British Columbia,0,0
Feb-21,British Columbia,1,0
Feb-22,British Columbia,0,0
Feb-23,British Columbia,0,0
Feb-24,British Columbia,0,0
Feb-25,British Columbia,1,0
Feb-26,British Columbia,0,0
Feb-27,British Columbia,0,0
Feb-28,British Columbia,0,0
Feb-29,British Columbia,1,0
Mar-01,British Columbia,0,0
Mar-02,British Columbia,0,0
Mar-03,British Columbia,1,0
Mar-04,British Columbia,3,0
Mar-05,British Columbia,1,0
Mar-06,British Columbia,8,0
Mar-07,British Columbia,0,0
Mar-08,British Columbia,6,0
Mar-09,British Columbia,5,1
Mar-10,British Columbia,0,0
Mar-11,British Columbia,7,0
Mar-12,British Columbia,7,0
Mar-13,British Columbia,18,0
Mar-14,British Columbia,0,0
Mar-15,British Columbia,9,0
Mar-16,British Columbia,30,3
Mar-17,British Columbia,0,0
Mar-18,British Columbia,83,3
Mar-19,British Columbia,45,0
Mar-20,British Columbia,40,1
Mar-21,British Columbia,153,2
Mar-22,British Columbia,0,0
Mar-23,British Columbia,48,3
Mar-24,British Columbia,145,0
Mar-25,British Columbia,0,0
Mar-26,British Columbia,108,1
Mar-27,British Columbia,0,0
Mar-28,British Columbia,159,3
Mar-29,British Columbia,0,0
Mar-30,British Columbia,86,2
Mar-31,British Columbia,43,5
Apr-01,British Columbia,0,0
Apr-02,British Columbia,108,7
Apr-03,British Columbia,53,0
Apr-04,British Columbia,29,7
Apr-05,British Columbia,0,0
Apr-06,British Columbia,63,0
Apr-07,British Columbia,0,1
Apr-08,British Columbia,25,4
Apr-09,British Columbia,45,5
Apr-10,British Columbia,34,2
Apr-11,British Columbia,75,8
Apr-12,British Columbia,0,0
Apr-13,British Columbia,45,11
Apr-14,British Columbia,0,0
Apr-15,British Columbia,27,3
Apr-16,British Columbia,44,3
Apr-17,British Columbia,14,2
Apr-18,British Columbia,43,1
Apr-19,British Columbia,29,3
Apr-20,British Columbia,0,1
Apr-21,British Columbia,77,5
Apr-22,British Columbia,71,3
Apr-23,British Columbia,29,4
Apr-24,British Columbia,29,4
Apr-25,British Columbia,95,2
Apr-26,British Columbia,0,0
Apr-27,British Columbia,50,4
Apr-28,British Columbia,55,2
Apr-29,British Columbia,34,3
Apr-30,British Columbia,25,2
May-01,British Columbia,33,1
May-02,British Columbia,26,2
May-03,British Columbia,0,0
May-04,British Columbia,53,3
May-05,British Columbia,8,4
May-06,British Columbia,23,3
May-07,British Columbia,33,2
May-08,British Columbia,27,1
May-09,British Columbia,15,2
May-10,British Columbia,0,0
May-11,British Columbia,23,1
May-12,British Columbia,7,2
May-13,British Columbia,16,0
May-14,British Columbia,16,3
May-15,British Columbia,15,5
May-16,British Columbia,21,1
May-17,British Columbia,0,0
May-18,British Columbia,16,2
May-19,British Columbia,2,3
May-20,British Columbia,21,3
May-21,British Columbia,12,3
May-22,British Columbia,28,3
May-23,British Columbia,10,2
May-24,British Columbia,0,0
May-25,British Columbia,13,4
May-26,British Columbia,11,0
May-27,British Columbia,9,1
May-28,British Columbia,8,2
May-29,British Columbia,4,0
May-30,British Columbia,11,0
May-31,British Columbia,0,0
Jun-01,British Columbia,24,1
Jun-02,British Columbia,4,0
Jun-03,British Columbia,22,1
Jun-04,British Columbia,9,0
Jun-05,British Columbia,0,1
Jun-06,British Columbia,0,0
Jun-07,British Columbia,0,0
Jun-08,British Columbia,27,0
Jun-09,British Columbia,10,0
Jun-10,British Columbia,11,0
Jun-11,British Columbia,14,0
Jun-12,British Columbia,15,1
Jun-13,British Columbia,0,0
Jun-14,British Columbia,0,0
Jun-15,British Columbia,36,0
Jun-16,British Columbia,11,0
Jun-17,British Columbia,19,0
Jun-18,British Columbia,8,0
Jun-19,British Columbia,7,0
Jun-20,British Columbia,0,0
Jun-21,British Columbia,0,0
Jun-22,British Columbia,32,1
Jun-23,British Columbia,13,1
Jun-24,British Columbia,14,1
Jun-25,British Columbia,20,2
Jun-26,British Columbia,9,1
Jun-27,British Columbia,0,0
Jun-28,British Columbia,0,0
Jun-29,British Columbia,26,0
Jun-30,British Columbia,12,0
Jul-01,British Columbia,0,0
Jul-02,British Columbia,24,3
Jul-03,British Columbia,7,0
Jul-04,British Columbia,0,0
Jul-05,British Columbia,0,0
Jul-06,British Columbia,31,6
Jul-07,British Columbia,12,0
Jul-08,British Columbia,18,3
Jul-09,British Columbia,20,0
Jul-10,British Columbia,25,1
Jul-11,British Columbia,0,0
Jul-12,British Columbia,0,0
Jul-13,British Columbia,0,2
Jul-14,British Columbia,75,0
Jul-15,British Columbia,21,0
Jul-16,British Columbia,21,0
Jul-17,British Columbia,28,0
Jul-18,British Columbia,0,0
Jul-19,British Columbia,0,0
Jul-20,British Columbia,102,0
Jul-21,British Columbia,28,0
Jul-22,British Columbia,0,0
Jul-23,British Columbia,64,1
Jul-24,British Columbia,0,0
Jul-25,British Columbia,27,1
Jul-26,British Columbia,0,0
Jul-27,British Columbia,81,2
Jul-28,British Columbia,23,1
Jul-29,British Columbia,39,0
Jul-30,British Columbia,29,0
Jul-31,British Columbia,50,1
Aug-01,British Columbia,0,0
Aug-02,British Columbia,0,0
Aug-03,British Columbia,0,0
Aug-04,British Columbia,146,0
Aug-05,British Columbia,47,0
Aug-06,British Columbia,47,0
Aug-07,British Columbia,53,0
Aug-08,British Columbia,0,0
Aug-09,British Columbia,0,0
Aug-10,British Columbia,131,0
Aug-11,British Columbia,46,0
Aug-12,British Columbia,0,0
Aug-13,British Columbia,163,1
Aug-14,British Columbia,84,0
Aug-15,British Columbia,0,0
Aug-16,British Columbia,0,0
Aug-17,British Columbia,0,0
Aug-18,British Columbia,319,2
Aug-19,British Columbia,68,0
Aug-20,British Columbia,0,0
Aug-21,British Columbia,170,4
Aug-22,British Columbia,0,0
Aug-23,British Columbia,0,0
Aug-24,British Columbia,269,1
Aug-25,British Columbia,58,0
Aug-26,British Columbia,62,0
Aug-27,British Columbia,68,1
Aug-28,British Columbia,124,0
Aug-29,British Columbia,0,0
Aug-30,British Columbia,0,0
Aug-31,British Columbia,294,4
Sep-01,British Columbia,58,1
Sep-02,British Columbia,104,0
Sep-03,British Columbia,89,1
Sep-04,British Columbia,121,1
Sep-05,British Columbia,0,0
Sep-06,British Columbia,0,0
Sep-07,British Columbia,0,0
Sep-08,British Columbia,429,2
Sep-09,British Columbia,0,0
Sep-10,British Columbia,239,0
Sep-11,British Columbia,132,0
Sep-12,British Columbia,0,0
Sep-13,British Columbia,0,0
Sep-14,British Columbia,317,6
Sep-15,British Columbia,97,0
Sep-16,British Columbia,122,0
Sep-17,British Columbia,165,1
Sep-18,British Columbia,179,3
Sep-19,British Columbia,0,0
Sep-20,British Columbia,0,0
Sep-21,British Columbia,366,4
Sep-22,British Columbia,96,0
Sep-23,British Columbia,91,0
Sep-24,British Columbia,0,0
Sep-25,British Columbia,246,3
Sep-26,British Columbia,0,0
Sep-27,British Columbia,0,0
Sep-28,British Columbia,267,3
Sep-29,British Columbia,105,1
Sep-30,British Columbia,125,0
Oct-01,British Columbia,82,1
Oct-02,British Columbia,161,3
Oct-03,British Columbia,0,0
Oct-04,British Columbia,0,0
Oct-05,British Columbia,358,4
Oct-06,British Columbia,102,2
Oct-07,British Columbia,115,0
Oct-08,British Columbia,110,1
Oct-09,British Columbia,119,0
Oct-10,British Columbia,0,0
Oct-11,British Columbia,0,0
Oct-12,British Columbia,0,0
Oct-13,British Columbia,549,5
Oct-14,British Columbia,158,0
Oct-15,British Columbia,142,0
Oct-16,British Columbia,155,1
Oct-17,British Columbia,0,0
Oct-18,British Columbia,0,0
Oct-19,British Columbia,498,2
Oct-20,British Columbia,167,1
Oct-21,British Columbia,203,2
Oct-22,British Columbia,0,0
Oct-23,British Columbia,497,0
Oct-24,British Columbia,0,0
Oct-25,British Columbia,0,0
Oct-26,British Columbia,817,3
Oct-27,British Columbia,217,0
Oct-28,British Columbia,287,2
Oct-29,British Columbia,234,1
Oct-30,British Columbia,272,1
Oct-31,British Columbia,0,0
Nov-01,British Columbia,0,0
Nov-02,British Columbia,1120,6
Nov-03,British Columbia,299,3
Jan-23,Manitoba,0,0
Jan-24,Manitoba,0,0
Jan-25,Manitoba,0,0
Jan-26,Manitoba,0,0
Jan-27,Manitoba,0,0
Jan-28,Manitoba,0,0
Jan-29,Manitoba,0,0
Jan-30,Manitoba,0,0
Jan-31,Manitoba,0,0
Feb-01,Manitoba,0,0
Feb-02,Manitoba,0,0
Feb-03,Manitoba,0,0
Feb-04,Manitoba,0,0
Feb-05,Manitoba,0,0
Feb-06,Manitoba,0,0
Feb-07,Manitoba,0,0
Feb-08,Manitoba,0,0
Feb-09,Manitoba,0,0
Feb-10,Manitoba,0,0
Feb-11,Manitoba,0,0
Feb-12,Manitoba,0,0
Feb-13,Manitoba,0,0
Feb-14,Manitoba,0,0
Feb-15,Manitoba,0,0
Feb-16,Manitoba,0,0
Feb-17,Manitoba,0,0
Feb-18,Manitoba,0,0
Feb-19,Manitoba,0,0
Feb-20,Manitoba,0,0
Feb-21,Manitoba,0,0
Feb-22,Manitoba,0,0
Feb-23,Manitoba,0,0
Feb-24,Manitoba,0,0
Feb-25,Manitoba,0,0
Feb-26,Manitoba,0,0
Feb-27,Manitoba,0,0
Feb-28,Manitoba,0,0
Feb-29,Manitoba,0,0
Mar-01,Manitoba,0,0
Mar-02,Manitoba,0,0
Mar-03,Manitoba,0,0
Mar-04,Manitoba,0,0
Mar-05,Manitoba,0,0
Mar-06,Manitoba,0,0
Mar-07,Manitoba,0,0
Mar-08,Manitoba,0,0
Mar-09,Manitoba,0,0
Mar-10,Manitoba,0,0
Mar-11,Manitoba,0,0
Mar-12,Manitoba,0,0
Mar-13,Manitoba,4,0
Mar-14,Manitoba,0,0
Mar-15,Manitoba,0,0
Mar-16,Manitoba,3,0
Mar-17,Manitoba,1,0
Mar-18,Manitoba,7,0
Mar-19,Manitoba,2,0
Mar-20,Manitoba,0,0
Mar-21,Manitoba,1,0
Mar-22,Manitoba,2,0
Mar-23,Manitoba,0,0
Mar-24,Manitoba,1,0
Mar-25,Manitoba,14,0
Mar-26,Manitoba,1,0
Mar-27,Manitoba,3,1
Mar-28,Manitoba,25,0
Mar-29,Manitoba,8,0
Mar-30,Manitoba,24,0
Mar-31,Manitoba,7,0
Apr-01,Manitoba,24,0
Apr-02,Manitoba,40,0
Apr-03,Manitoba,15,1
Apr-04,Manitoba,0,0
Apr-05,Manitoba,21,0
Apr-06,Manitoba,0,0
Apr-07,Manitoba,14,1
Apr-08,Manitoba,0,0
Apr-09,Manitoba,4,0
Apr-10,Manitoba,9,0
Apr-11,Manitoba,13,1
Apr-12,Manitoba,0,0
Apr-13,Manitoba,4,0
Apr-14,Manitoba,0,0
Apr-15,Manitoba,0,1
Apr-16,Manitoba,4,0
Apr-17,Manitoba,0,0
Apr-18,Manitoba,3,0
Apr-19,Manitoba,1,0
Apr-20,Manitoba,0,1
Apr-21,Manitoba,1,0
Apr-22,Manitoba,2,0
Apr-23,Manitoba,5,0
Apr-24,Manitoba,1,0
Apr-25,Manitoba,4,0
Apr-26,Manitoba,4,0
Apr-27,Manitoba,2,0
Apr-28,Manitoba,0,0
Apr-29,Manitoba,2,0
Apr-30,Manitoba,2,0
May-01,Manitoba,4,0
May-02,Manitoba,1,0
May-03,Manitoba,0,0
May-04,Manitoba,1,0
May-05,Manitoba,1,1
May-06,Manitoba,2,0
May-07,Manitoba,0,0
May-08,Manitoba,1,0
May-09,Manitoba,0,0
May-10,Manitoba,3,0
May-11,Manitoba,2,0
May-12,Manitoba,1,0
May-13,Manitoba,0,0
May-14,Manitoba,0,0
May-15,Manitoba,0,0
May-16,Manitoba,0,0
May-17,Manitoba,0,0
May-18,Manitoba,1,0
May-19,Manitoba,0,0
May-20,Manitoba,0,0
May-21,Manitoba,0,0
May-22,Manitoba,2,0
May-23,Manitoba,0,0
May-24,Manitoba,0,0
May-25,Manitoba,0,0
May-26,Manitoba,0,0
May-27,Manitoba,0,0
May-28,Manitoba,2,0
May-29,Manitoba,0,0
May-30,Manitoba,0,0
May-31,Manitoba,1,0
Jun-01,Manitoba,0,0
Jun-02,Manitoba,2,0
Jun-03,Manitoba,1,0
Jun-04,Manitoba,0,0
Jun-05,Manitoba,2,0
Jun-06,Manitoba,0,0
Jun-07,Manitoba,0,0
Jun-08,Manitoba,0,0
Jun-09,Manitoba,0,0
Jun-10,Manitoba,0,0
Jun-11,Manitoba,0,0
Jun-12,Manitoba,1,0
Jun-13,Manitoba,2,0
Jun-14,Manitoba,1,0
Jun-15,Manitoba,0,0
Jun-16,Manitoba,0,0
Jun-17,Manitoba,2,0
Jun-18,Manitoba,2,0
Jun-19,Manitoba,3,0
Jun-20,Manitoba,2,0
Jun-21,Manitoba,0,0
Jun-22,Manitoba,1,0
Jun-23,Manitoba,0,0
Jun-24,Manitoba,1,0
Jun-25,Manitoba,1,0
Jun-26,Manitoba,2,0
Jun-27,Manitoba,4,0
Jun-28,Manitoba,0,0
Jun-29,Manitoba,2,0
Jun-30,Manitoba,1,0
Jul-01,Manitoba,0,0
Jul-02,Manitoba,0,0
Jul-03,Manitoba,0,0
Jul-04,Manitoba,0,0
Jul-05,Manitoba,0,0
Jul-06,Manitoba,0,0
Jul-07,Manitoba,0,0
Jul-08,Manitoba,0,0
Jul-09,Manitoba,0,0
Jul-10,Manitoba,0,0
Jul-11,Manitoba,0,0
Jul-12,Manitoba,0,0
Jul-13,Manitoba,0,0
Jul-14,Manitoba,5,0
Jul-15,Manitoba,0,0
Jul-16,Manitoba,1,0
Jul-17,Manitoba,5,0
Jul-18,Manitoba,1,0
Jul-19,Manitoba,6,0
Jul-20,Manitoba,11,0
Jul-21,Manitoba,12,0
Jul-22,Manitoba,8,0
Jul-23,Manitoba,1,0
Jul-24,Manitoba,9,0
Jul-25,Manitoba,4,0
Jul-26,Manitoba,6,0
Jul-27,Manitoba,6,0
Jul-28,Manitoba,5,1
Jul-29,Manitoba,2,0
Jul-30,Manitoba,2,0
Jul-31,Manitoba,6,0
Aug-01,Manitoba,2,0
Aug-02,Manitoba,18,0
Aug-03,Manitoba,7,0
Aug-04,Manitoba,1,0
Aug-05,Manitoba,1,0
Aug-06,Manitoba,30,0
Aug-07,Manitoba,17,0
Aug-08,Manitoba,16,0
Aug-09,Manitoba,35,0
Aug-10,Manitoba,16,0
Aug-11,Manitoba,4,0
Aug-12,Manitoba,16,0
Aug-13,Manitoba,25,0
Aug-14,Manitoba,40,0
Aug-15,Manitoba,20,1
Aug-16,Manitoba,34,0
Aug-17,Manitoba,34,0
Aug-18,Manitoba,17,2
Aug-19,Manitoba,15,1
Aug-20,Manitoba,33,0
Aug-21,Manitoba,34,0
Aug-22,Manitoba,42,0
Aug-23,Manitoba,72,0
Aug-24,Manitoba,49,0
Aug-25,Manitoba,25,1
Aug-26,Manitoba,25,0
Aug-27,Manitoba,21,1
Aug-28,Manitoba,32,0
Aug-29,Manitoba,59,0
Aug-30,Manitoba,31,0
Aug-31,Manitoba,28,0
Sep-01,Manitoba,18,0
Sep-02,Manitoba,12,0
Sep-03,Manitoba,20,2
Sep-04,Manitoba,9,0
Sep-05,Manitoba,21,0
Sep-06,Manitoba,29,0
Sep-07,Manitoba,15,0
Sep-08,Manitoba,11,0
Sep-09,Manitoba,16,0
Sep-10,Manitoba,13,0
Sep-11,Manitoba,15,0
Sep-12,Manitoba,17,0
Sep-13,Manitoba,18,0
Sep-14,Manitoba,21,0
Sep-15,Manitoba,17,0
Sep-16,Manitoba,23,0
Sep-17,Manitoba,11,0
Sep-18,Manitoba,40,0
Sep-19,Manitoba,18,0
Sep-20,Manitoba,28,0
Sep-21,Manitoba,22,2
Sep-22,Manitoba,24,0
Sep-23,Manitoba,42,0
Sep-24,Manitoba,37,1
Sep-25,Manitoba,53,1
Sep-26,Manitoba,65,0
Sep-27,Manitoba,51,0
Sep-28,Manitoba,39,1
Sep-29,Manitoba,34,0
Sep-30,Manitoba,40,0
Oct-01,Manitoba,36,0
Oct-02,Manitoba,43,1
Oct-03,Manitoba,36,1
Oct-04,Manitoba,32,1
Oct-05,Manitoba,51,0
Oct-06,Manitoba,55,1
Oct-07,Manitoba,32,3
Oct-08,Manitoba,66,0
Oct-09,Manitoba,84,3
Oct-10,Manitoba,96,2
Oct-11,Manitoba,54,0
Oct-12,Manitoba,77,2
Oct-13,Manitoba,124,1
Oct-14,Manitoba,146,2
Oct-15,Manitoba,173,1
Oct-16,Manitoba,75,0
Oct-17,Manitoba,0,0
Oct-18,Manitoba,129,2
Oct-19,Manitoba,80,2
Oct-20,Manitoba,109,0
Oct-21,Manitoba,135,1
Oct-22,Manitoba,147,4
Oct-23,Manitoba,162,1
Oct-24,Manitoba,153,2
Oct-25,Manitoba,161,4
Oct-26,Manitoba,100,1
Oct-27,Manitoba,183,3
Oct-28,Manitoba,169,3
Oct-29,Manitoba,193,1
Oct-30,Manitoba,480,3
Oct-31,Manitoba,349,2
Nov-01,Manitoba,311,8
Nov-02,Manitoba,241,5
Nov-03,Manitoba,102,5
Jan-23,New Brunswick,0,0
Jan-24,New Brunswick,0,0
Jan-25,New Brunswick,0,0
Jan-26,New Brunswick,0,0
Jan-27,New Brunswick,0,0
Jan-28,New Brunswick,0,0
Jan-29,New Brunswick,0,0
Jan-30,New Brunswick,0,0
Jan-31,New Brunswick,0,0
Feb-01,New Brunswick,0,0
Feb-02,New Brunswick,0,0
Feb-03,New Brunswick,0,0
Feb-04,New Brunswick,0,0
Feb-05,New Brunswick,0,0
Feb-06,New Brunswick,0,0
Feb-07,New Brunswick,0,0
Feb-08,New Brunswick,0,0
Feb-09,New Brunswick,0,0
Feb-10,New Brunswick,0,0
Feb-11,New Brunswick,0,0
Feb-12,New Brunswick,0,0
Feb-13,New Brunswick,0,0
Feb-14,New Brunswick,0,0
Feb-15,New Brunswick,0,0
Feb-16,New Brunswick,0,0
Feb-17,New Brunswick,0,0
Feb-18,New Brunswick,0,0
Feb-19,New Brunswick,0,0
Feb-20,New Brunswick,0,0
Feb-21,New Brunswick,0,0
